
28,0.3902721241950989,0.29594991850852964,0.0002388236949212524,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
29,0.39352868371009825,0.2875225588083267,0.00022903105082576662,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
30,0.3939079421520233,0.3011024442911148,0.00021919164527704348,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
31,0.396819455242157,0.2982649879455566,0.00020930289784861406,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
32,0.39881387968063353,0.29912022972106933,0.0001993619417846922,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
33,0.39744461388587954,0.2939955621957779,0.00018936557445826965,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
34,0.39849276924133303,0.3015879498720169,0.00017931019581530385,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
35,0.3979624592781067,0.28213649916648864,0.00016919173095082495,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
36,0.4018847435474396,0.28995286345481874,0.00015900553138349974,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
37,0.40080627183914186,0.30490944278240206,0.00014874624720778262,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
38,0.39914540066719056,0.3011713171005249,0.00013840765859838175,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
39,0.3996865383148193,0.2913101445436478,0.00012798244922073102,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
40,0.4020434551715851,0.29505521261692047,0.00011746189430880188,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
41,0.40077664732933044,0.29290294539928435,0.00010683541932226925,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
42,0.403540335559845,0.29656403231620787,9.608995471851451e-05,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
43,0.4023817945480347,0.29294005024433134,8.520895446665837e-05,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
44,0.4032619275569916,0.28629760909080504,7.417082774876436e-05,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
45,0.401173664522171,0.29802302730083463,6.294627058970836e-05,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
46,0.40591654977798464,0.29889109563827515,5.149333174180893e-05,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
47,0.40503421392440797,0.283067640542984,3.974716243773811e-05,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
48,0.40393595657348635,0.292603009223938,2.7594593229224316e-05,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
49,0.4036478856563568,0.3044717091321945,1.4787576366283148e-05,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1), GaussianBlur(p=0.5, kernel_size=9, sigma=7)]
0,0.26767095980495215,0.21873989129066468,0.0005,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
1,0.31463706080913545,0.22593515408039094,0.0004909909332982877,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
2,0.3354405221939087,0.24529073202610016,0.00048196346062927547,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
3,0.34182063019275666,0.260276064991951,0.000472917159689316,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
4,0.35398525826931,0.25740496277809144,0.0004638515892816641,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
5,0.3608804085731506,0.26979816019535063,0.00045476628804148113,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
6,0.36800635504722595,0.24355181205272675,0.00044566077304449995,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
7,0.37421079454421996,0.2600695561170578,0.000436534538285843,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
8,0.3803971344470978,0.2511506609916687,0.00042738705301356716,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
9,0.3857172689437866,0.24433212840557098,0.00041821775989926696,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
10,0.38683300313949587,0.2740936051607132,0.00040902607302542923,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
11,0.3936614239215851,0.27297785186767576,0.0003998113756661346,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
12,0.3926878215312958,0.2602954697608948,0.0003905730178340304,[ColorJitter(p=0.5, brightness=0, contrast=0, saturation=0, hue=0.1)]
